ticker,strategy_type_id,backtest_id,2017-2020,2017,2018,2019,2020,2017_Q1,2018_Q1,2019_Q1,2020_Q1,2017_Q2,2018_Q2,2019_Q2,2020_Q2,2017_Q3,2018_Q3,2019_Q3,2020_Q3,2017_Q4,2018_Q4,2019_Q4,2020_Q4,2017_M1,2018_M1,2019_M1,2020_M1,2017_M2,2018_M2,2019_M2,2020_M2,2017_M3,2018_M3,2019_M3,2020_M3,2017_M4,2018_M4,2019_M4,2020_M4,2017_M5,2018_M5,2019_M5,2020_M5,2017_M6,2018_M6,2019_M6,2020_M6,2017_M7,2018_M7,2019_M7,2020_M7,2017_M8,2018_M8,2019_M8,2020_M8,2017_M9,2018_M9,2019_M9,2020_M9,2017_M10,2018_M10,2019_M10,2020_M10,2017_M11,2018_M11,2019_M11,2020_M11,2017_M12,2018_M12,2019_M12,2020_M12
HDFC.NS,2,864,-30.59,-3.96,-8.51,11.97,-29.45,-13.11,-13.08,5.54,-46.48,-2.81,8.25,2.79,9.73,7.89,-8.03,6.21,27.5,5.41,5.72,-2.83,-5.77,-10.11,-19.87,7.45,0.91,1.64,1.82,0.0,5.37,-4.89,6.54,-1.78,-49.67,2.63,5.13,2.46,0.0,-2.97,5.55,-5.36,8.06,-2.4,-2.45,6.01,1.55,7.65,-0.21,2.01,4.95,0.17,2.92,4.12,10.88,0.06,-10.45,0.0,9.57,2.69,0.0,-3.93,-3.59,0.0,0.0,3.66,1.09,2.65,5.72,-2.43,-3.31
HDFC.NS,2,865,83.82,20.97,0.14,29.39,17.27,5.26,-7.99,5.02,-12.74,-1.79,7.79,-3.57,17.44,9.06,3.37,24.24,15.44,7.3,-2.33,2.83,-0.87,0.0,-8.78,5.97,0.0,0.0,0.0,-0.89,7.73,5.26,0.86,0.0,-19.0,1.34,2.36,0.0,12.67,0.0,5.36,-3.57,4.23,-3.09,-0.06,0.0,0.0,8.67,3.69,16.31,5.82,0.36,3.13,0.5,1.81,0.0,-3.33,6.29,7.15,4.04,0.84,0.0,-5.31,3.13,-6.71,3.2,4.7,0.0,3.83,-0.36,0.0
HDFC.NS,2,866,233.52,9.72,71.26,122.66,-20.28,-29.13,49.23,20.7,-53.06,-4.88,21.28,2.73,51.04,16.97,-24.91,107.8,36.14,39.14,26.02,-13.59,-17.41,-22.39,3.87,-0.87,-12.26,9.42,16.45,19.88,-17.74,-16.54,23.38,1.57,-34.97,-3.83,9.3,-0.13,9.5,2.91,18.24,-4.73,11.72,-3.89,-6.16,7.97,23.47,2.97,4.62,27.31,32.35,3.93,2.13,30.29,10.28,9.29,-29.73,25.28,-6.72,-0.02,30.96,-9.9,-0.35,32.56,-22.0,-3.99,-3.74,4.99,23.38,-0.11,-13.89
HDFC.NS,2,867,554.18,38.6,18.87,100.9,97.63,-28.1,-0.9,11.66,-35.99,5.21,13.97,17.29,97.62,31.73,3.73,73.35,22.14,39.1,1.47,-11.51,27.92,-24.26,-9.91,2.14,-9.01,3.42,-0.32,8.83,-9.28,-8.22,10.36,0.45,-22.46,-3.64,7.08,6.66,58.63,6.05,5.29,6.45,7.4,2.96,1.08,3.3,16.0,23.77,1.18,15.54,29.19,0.6,6.22,11.23,7.6,5.8,-3.48,34.89,-12.13,9.18,7.48,-9.66,22.75,21.05,-14.39,-0.29,11.78,5.24,10.28,-1.76,-6.77
HDFC.NS,2,868,-27.38,-36.09,-13.33,10.16,19.02,-31.34,10.24,-5.3,-36.0,-5.77,-4.5,8.29,31.46,-2.6,-10.7,30.93,23.83,1.42,-7.81,-17.96,14.24,-24.0,1.62,0.24,-6.5,-4.06,3.55,0.0,-1.64,-5.83,4.76,-5.53,-30.41,-0.82,1.26,10.15,0.0,-5.0,4.28,-7.26,30.59,0.0,-9.56,6.01,0.66,2.34,4.98,6.33,5.42,0.0,-0.15,4.12,13.0,-4.83,-14.81,18.27,3.95,-2.53,0.0,-9.42,6.89,0.12,-12.8,-12.53,6.88,3.93,5.72,3.54,0.0
HDFC.NS,2,869,-2.52,7.03,-8.12,5.52,-6.05,-7.08,-8.91,4.54,-17.94,2.41,0.77,0.64,18.98,8.51,-4.7,6.71,11.92,3.64,5.03,-6.01,-14.02,-9.18,-11.45,7.3,1.46,2.21,-1.4,-1.76,4.31,0.11,4.32,-0.83,-22.46,1.34,0.47,3.43,12.67,1.06,3.5,-3.94,4.23,0.0,-3.1,1.3,1.31,7.87,-0.86,-0.4,0.0,0.0,-0.1,0.0,8.63,0.59,-3.77,7.14,3.03,1.84,4.96,-1.11,-5.65,0.0,-3.63,0.34,-8.87,1.77,3.83,-5.27,0.0
HDFC.NS,2,870,-38.86,-33.7,-32.41,52.98,-10.81,-23.11,23.04,26.94,-57.03,-10.74,9.98,27.5,82.57,-0.87,-40.58,46.1,67.4,-2.54,-15.94,-35.3,-32.08,0.0,-4.67,17.32,-5.81,-5.04,7.55,11.7,-31.11,-19.03,20.01,-3.14,-33.78,-1.24,-5.16,28.27,30.23,-5.78,27.48,6.53,62.51,-4.08,-9.04,-6.7,-13.73,-6.93,-7.68,13.91,33.0,4.2,1.28,2.05,25.22,2.21,-36.45,25.68,0.51,-4.99,13.64,-4.48,-15.85,16.03,-38.85,-25.22,-19.29,-11.6,20.98,-9.42,0.0
HDFC.NS,2,871,268.86,5.44,44.54,40.45,72.33,-17.29,-0.65,9.05,-12.58,-0.8,11.44,-5.44,55.97,20.48,6.66,48.43,16.37,6.66,22.41,-8.24,8.62,-13.67,-9.85,6.76,-2.36,0.38,0.8,0.5,-4.4,-4.55,9.32,1.64,-6.35,-6.4,5.13,-4.95,63.93,5.33,8.23,0.13,-13.5,0.62,-2.07,-0.64,10.0,13.95,7.18,13.93,13.79,3.23,-0.47,7.26,8.58,2.42,-0.02,21.46,-5.81,1.25,22.68,-10.15,1.5,0.83,-5.86,2.55,-2.38,4.48,5.99,-0.42,9.62
HDFC.NS,2,872,25.67,-5.82,-2.02,14.85,18.57,-2.3,0.41,0.75,-10.65,-6.31,-5.05,2.21,6.89,4.04,0.53,12.49,4.11,-1.11,2.23,-0.84,19.25,-0.33,-0.0,0.75,0.0,0.04,0.41,0.0,5.62,-2.01,0.0,0.0,-15.4,-4.78,0.0,1.72,-0.08,-1.61,-4.0,0.47,6.79,0.0,-1.1,0.0,0.17,4.04,0.0,8.04,3.11,0.0,0.49,4.12,0.97,0.0,0.04,0.0,0.0,-1.05,1.38,0.0,8.85,0.0,0.84,-1.83,5.1,-0.06,0.0,1.0,4.23
HDFC.NS,2,873,96.52,4.07,1.79,37.81,34.61,-4.78,-4.35,5.79,-16.01,-0.72,-1.94,7.65,16.18,7.91,0.81,25.48,13.28,2.03,7.65,-3.56,21.78,-7.3,-9.74,5.57,1.17,-0.79,2.45,1.8,0.14,3.54,3.43,-1.56,-17.1,-2.95,3.17,2.65,9.6,2.81,-2.81,1.45,4.23,-0.51,-2.2,3.37,1.7,7.91,0.0,6.84,4.23,0.0,1.58,0.0,9.63,0.0,-0.76,17.44,-0.86,1.84,2.29,-2.52,8.54,0.0,1.37,1.84,7.26,0.18,3.82,-2.86,4.6
HDFC.NS,2,874,152.25,66.01,-13.37,83.7,-4.51,-11.44,27.63,17.74,-56.03,7.81,10.01,23.86,72.99,25.58,-34.31,50.63,71.61,38.46,-6.08,-16.37,-26.85,-13.25,-16.23,9.36,-7.83,2.95,15.93,4.89,-8.22,-0.84,31.42,2.64,-48.03,5.61,1.79,19.15,22.15,6.92,9.51,-2.34,31.76,-4.52,-1.31,6.45,7.49,15.15,-8.22,4.02,35.77,2.8,3.51,18.83,17.93,6.09,-30.85,21.86,7.18,10.96,11.23,-9.67,-10.14,16.88,-27.6,-3.56,-9.4,6.76,16.63,-4.0,-10.15
HDFC.NS,2,875,141.52,41.37,-21.75,89.79,15.04,-8.52,-1.25,9.94,-50.59,-6.81,17.19,33.04,80.4,22.49,-10.81,62.31,29.61,35.39,-24.19,-20.05,-0.43,0.0,-14.93,7.14,-3.95,0.48,4.23,-0.71,-7.51,-8.95,11.37,3.36,-44.38,-7.21,2.85,8.96,36.31,2.31,15.23,16.32,29.03,-1.84,-1.12,4.96,2.57,11.61,-8.72,15.6,27.51,2.71,5.04,4.71,13.88,6.85,-6.98,34.09,-10.74,12.38,-6.47,-4.72,7.79,12.65,-26.18,0.04,-7.63,6.95,9.8,-16.13,0.0
HDFC.NS,2,876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDFC.NS,2,877,38.69,5.37,-11.09,4.96,41.05,-0.75,-2.79,-1.39,-5.61,-1.0,-9.06,1.53,19.44,7.23,2.17,9.96,2.65,0.0,-1.57,-4.66,21.88,-2.32,-5.32,0.0,-2.31,0.0,2.67,0.0,4.31,1.61,0.0,-1.39,-7.37,-2.04,-1.85,-0.81,12.67,1.06,-3.91,-0.42,0.0,0.0,-3.58,2.8,6.01,6.12,0.0,2.63,1.97,0.0,3.13,0.0,0.67,1.05,-0.93,7.14,0.0,0.0,2.34,-2.19,9.89,0.0,-3.82,0.8,10.91,0.0,0.0,-3.29,0.0
HDFC.NS,2,878,449.52,18.44,9.48,131.73,82.87,-28.83,48.93,32.62,-49.43,1.8,7.48,31.18,186.99,25.98,-27.61,72.23,36.0,29.77,-5.52,-22.66,-7.36,-25.39,6.8,2.91,-7.85,9.04,9.97,27.22,-27.98,-12.53,26.8,1.29,-23.8,3.62,1.17,16.18,26.25,1.9,16.52,2.97,64.4,-3.59,-8.83,9.65,38.27,12.74,1.49,11.3,19.74,6.71,1.9,26.8,18.35,4.72,-30.0,22.03,-4.04,1.93,11.77,-9.53,-6.39,31.1,-26.37,-14.27,-1.04,-2.89,14.81,-0.28,0.0
HDFC.NS,2,879,148.77,34.02,3.62,53.17,16.95,-20.16,13.62,10.59,-30.64,-8.49,17.22,21.67,76.64,39.96,-6.72,42.24,2.31,31.05,-16.59,-19.97,-6.69,-15.77,-6.7,5.45,-7.97,6.89,9.36,4.03,-7.51,-11.31,11.35,0.81,-18.51,-6.12,6.09,10.48,19.01,1.87,14.09,2.78,29.03,-4.3,-3.16,7.15,15.03,32.76,-1.53,7.74,15.14,1.79,3.45,-1.86,-0.08,3.56,-8.43,34.53,-11.08,12.47,1.27,-5.51,5.61,8.95,-22.45,-7.96,-11.65,6.95,6.21,-7.98,0.0
HDFC.NS,2,880,3.63,-7.43,6.56,22.23,-14.05,-8.66,1.79,14.52,-36.94,-3.33,9.03,1.06,18.89,1.84,-0.44,23.82,21.46,2.94,-3.56,-14.7,-5.61,0.0,1.79,5.34,0.0,0.0,0.0,7.29,-0.79,-8.66,0.0,1.33,-36.44,2.51,3.94,1.09,0.0,-3.34,16.53,-0.03,18.89,-2.44,-9.99,0.0,0.0,1.86,9.2,15.17,4.58,2.26,-1.1,7.51,5.99,-2.23,-7.81,0.0,9.57,-1.61,0.0,0.0,-12.85,4.63,-4.76,-13.6,8.31,0.0,1.26,-1.28,0.0
ICICIBANK.NS,1,881,18.61,87.34,-13.38,-4.47,-23.49,40.27,0.62,-13.29,-47.5,-9.02,33.69,-7.37,69.22,-4.0,-28.5,62.59,0.29,52.92,-9.94,-26.85,-14.13,6.43,5.1,-10.39,9.95,8.05,1.06,7.54,-4.39,21.99,-5.27,-10.03,-50.06,-2.06,5.49,3.28,37.76,-11.0,21.86,-7.12,-1.84,4.37,4.0,-3.43,25.14,-0.05,-17.43,7.52,16.55,-0.08,-7.33,10.79,-6.16,-3.87,-6.55,36.5,-8.3,33.77,-23.4,-13.67,-2.72,4.98,9.22,-9.2,-4.92,8.89,7.64,-6.68,-7.16
ICICIBANK.NS,1,882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICICIBANK.NS,1,883,158.7,113.75,-22.55,64.09,-4.76,38.48,-15.52,-9.47,-24.78,-2.07,25.57,27.3,51.38,-12.12,-29.93,56.61,-4.77,79.35,4.2,-9.09,-12.17,7.63,-5.38,-0.51,13.3,9.27,-0.35,-3.38,4.17,17.74,-10.41,-5.82,-36.27,8.88,10.88,14.28,17.16,-14.89,15.26,11.51,-3.61,5.68,-1.74,-0.11,34.05,-8.24,-19.08,5.49,31.37,7.96,-8.68,12.98,-12.61,-11.29,-5.19,31.42,-17.05,56.78,-17.9,-10.9,-15.72,3.2,18.0,-6.12,13.29,10.85,7.56,8.69,-8.02
ICICIBANK.NS,1,884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICICIBANK.NS,1,885,62.63,91.53,-15.39,-9.22,10.55,58.26,8.62,-12.9,-38.13,-10.48,55.2,12.06,70.35,-12.16,-26.66,62.74,17.06,53.9,-31.57,-42.85,-10.4,8.73,8.34,-5.42,10.82,20.09,4.9,2.32,-1.52,21.21,-4.43,-9.99,-43.31,9.23,17.25,12.83,37.76,-18.67,26.32,-4.9,-6.88,0.77,4.79,4.44,32.79,-1.86,-21.75,3.23,38.21,3.62,-2.81,10.79,-7.42,-13.62,-3.56,42.3,-8.52,26.89,-39.81,-26.07,0.25,11.54,9.22,-15.77,-10.62,8.73,4.08,-8.22,0.0
ICICIBANK.NS,1,886,-43.49,16.02,-2.95,-20.94,-36.52,10.29,-10.08,-3.59,-54.1,-1.57,16.77,-16.55,23.75,3.24,-9.81,7.72,18.15,3.52,2.48,-8.78,-5.4,3.78,-9.35,8.56,0.75,-0.23,-0.36,0.0,-3.02,6.51,-0.46,-11.19,-53.02,0.31,7.67,-0.87,14.59,-1.88,6.74,-14.22,7.78,0.0,1.61,-1.87,0.2,-0.7,2.07,3.58,7.62,5.59,-4.41,-0.48,0.3,-1.53,-7.56,4.5,9.46,0.93,-5.41,-5.21,0.0,2.57,2.31,-4.51,-1.08,0.0,5.89,0.78,-4.37
ICICIBANK.NS,1,887,169.73,126.71,-8.22,35.8,-4.54,44.51,-5.89,-11.76,-44.38,15.38,41.2,28.11,82.27,-11.43,-33.14,57.12,53.33,53.52,3.31,-23.55,-38.59,7.04,7.96,-2.52,10.52,4.75,-8.89,2.87,-0.03,28.88,-4.33,-12.0,-49.66,9.7,17.91,8.02,31.87,-0.42,20.51,21.91,0.76,5.62,-0.63,-2.71,37.18,-7.69,-22.79,11.62,54.36,6.29,-10.62,9.5,-3.89,-9.72,-3.12,28.56,3.35,52.84,-15.03,-12.0,-12.79,-4.6,10.67,-9.04,-23.55,5.29,9.86,-4.49,-7.9
ICICIBANK.NS,1,888,9.89,35.55,-9.98,-0.3,-9.68,15.71,-17.34,-13.75,-41.37,17.78,28.45,15.96,37.55,-5.55,-6.34,5.55,14.39,5.3,-9.47,-5.56,-2.08,9.06,-5.02,-6.39,11.16,0.93,1.18,3.66,-6.03,5.13,-13.99,-11.11,-43.87,24.75,9.72,8.16,0.0,-5.59,9.08,5.69,19.9,0.0,7.32,1.45,14.72,0.25,-5.55,-2.54,9.18,6.35,0.0,5.18,-0.14,-11.41,-0.83,2.97,4.92,0.53,-20.45,-5.14,-4.91,3.4,2.29,0.0,0.0,1.3,11.25,-0.44,2.97
ICICIBANK.NS,1,889,43.13,90.24,-8.58,-19.75,2.55,58.93,-5.78,-17.46,-38.17,12.84,94.34,0.68,46.87,-18.49,-35.23,61.01,47.25,30.14,-22.92,-40.02,-23.31,11.65,12.05,-6.22,9.54,14.0,-5.22,6.11,-0.04,24.86,-11.28,-17.05,-43.53,22.87,30.59,10.64,9.98,-9.51,33.2,-6.69,12.12,1.49,11.72,-2.48,19.12,-11.14,-21.45,9.36,51.02,5.19,-7.89,11.72,-4.59,-12.8,-10.48,31.78,2.19,17.71,-35.08,-17.0,-4.28,3.31,9.41,-15.86,-17.82,7.02,8.52,-14.12,-2.5
ICICIBANK.NS,1,890,-33.05,7.56,-18.63,23.6,-38.11,13.62,-33.04,4.67,-60.04,-6.27,28.79,14.98,42.19,-3.18,2.86,4.6,16.96,4.32,-8.27,-1.81,-6.88,3.78,-2.67,17.86,5.74,2.79,-17.91,0.0,-8.06,6.51,-16.19,-11.19,-58.89,10.03,6.75,5.13,25.78,-14.82,13.44,4.83,12.71,0.0,6.36,4.32,0.3,-1.3,5.5,0.7,7.62,7.18,-0.99,8.48,-10.82,-8.48,-1.53,-4.24,21.86,-1.34,-16.52,-0.22,0.0,5.74,3.77,-6.16,-6.88,0.0,5.89,4.86,0.0
ICICIBANK.NS,1,891,58.53,98.77,-15.3,15.82,-18.7,20.04,-20.56,-11.36,-46.39,11.45,54.49,20.37,59.6,-5.36,-30.9,39.72,51.12,56.99,-0.12,-22.3,-37.13,-4.31,0.36,-0.24,5.77,-1.72,-7.01,0.76,5.58,27.65,-14.88,-11.83,-51.99,9.36,11.22,8.18,31.87,-3.45,31.47,13.82,0.2,5.54,5.65,-2.24,20.78,-6.29,-13.55,12.79,51.06,6.34,-17.69,3.74,-5.43,-5.03,-2.9,19.41,5.78,46.05,-11.04,-8.81,-4.94,-0.5,3.95,-9.71,-27.44,8.03,8.01,-5.62,-8.85
ICICIBANK.NS,1,892,-42.68,24.74,-4.57,18.63,-59.42,8.83,-21.91,-2.7,-64.05,3.66,47.07,18.32,17.37,-5.91,-16.59,17.24,25.14,17.52,-0.37,-12.11,-23.14,0.0,-9.45,8.38,6.88,3.43,-4.46,0.0,5.45,5.23,-9.74,-10.22,-68.1,9.94,8.47,-0.25,1.51,-5.72,15.37,15.98,8.45,0.0,17.52,2.28,6.62,-5.51,-11.46,7.5,0.0,5.35,0.0,4.29,5.89,-5.49,-5.79,4.57,18.18,14.34,-6.23,-7.71,-3.6,2.18,-2.73,-1.54,-19.67,0.59,9.23,-3.28,-0.74
ICICIBANK.NS,1,893,-18.73,71.0,-26.73,-17.55,-21.33,34.92,-4.05,-18.94,-55.53,14.06,67.92,17.88,51.99,-21.45,-35.82,43.08,58.03,41.45,-29.15,-39.69,-26.34,-8.27,19.99,-1.53,9.2,13.29,-2.25,2.06,1.93,29.84,-18.2,-19.35,-60.05,25.18,21.43,7.25,14.94,-10.88,28.67,11.0,18.63,2.23,7.47,-0.99,11.47,-12.14,-16.92,0.36,51.17,5.19,-17.58,7.53,-4.93,-15.01,-6.27,32.58,9.96,17.31,-36.51,-13.08,-8.53,10.25,2.84,-18.76,-16.75,9.37,8.52,-14.58,-3.27
ICICIBANK.NS,1,894,-43.28,-0.68,-18.52,40.1,-49.97,5.33,-17.97,7.4,-55.97,-1.52,21.75,31.69,1.89,-16.49,-8.97,16.48,38.79,14.65,-10.37,-14.96,-19.64,0.0,-2.7,23.63,3.01,-0.42,-6.02,0.0,0.86,5.78,-10.29,-13.13,-57.63,13.14,6.75,5.13,4.4,-12.96,13.17,21.44,4.32,0.0,0.77,3.14,-6.44,-7.2,-11.8,-0.94,7.62,7.18,0.0,-0.28,2.27,-16.04,3.21,17.91,26.11,12.61,-15.17,-13.16,-3.99,0.0,-0.21,0.0,-16.26,1.81,5.89,-2.07,-0.05
ICICIBANK.NS,1,895,103.54,108.44,-20.52,40.42,-12.5,28.35,-22.73,-9.02,-44.83,12.71,65.84,48.96,64.73,-12.59,-32.7,36.53,55.38,64.85,-7.84,-24.11,-38.04,-4.31,6.35,3.65,5.77,5.34,-12.5,-0.45,9.39,27.32,-16.96,-11.83,-52.32,18.11,14.51,15.14,31.87,-9.59,38.13,26.92,0.2,5.54,4.84,1.93,24.66,-8.64,-19.95,9.07,51.06,9.4,-15.08,3.74,-5.43,-12.54,-1.0,20.67,8.76,45.74,-19.91,-10.49,-11.21,1.97,3.95,-10.1,-30.21,10.92,10.71,-5.7,0.0
ICICIBANK.NS,1,896,-74.66,-5.91,-15.72,30.29,-75.48,8.77,-9.94,-10.22,-76.87,-0.58,22.68,9.73,-0.08,1.14,-24.57,34.19,31.46,-13.98,1.12,-1.44,-19.29,0.0,-8.46,5.28,0.85,0.92,0.0,0.0,4.04,7.78,-1.62,-14.73,-77.95,0.0,6.75,-2.44,0.0,-0.58,15.61,12.36,-0.08,0.0,-0.6,0.09,0.0,-3.25,-1.23,13.22,7.78,4.26,-20.28,6.98,8.02,0.27,-4.2,10.79,12.92,-16.67,-5.08,1.29,-4.45,1.65,0.16,0.0,-19.31,1.55,6.36,-2.69,4.68
ICICIBANK.NS,1,897,3.27,34.41,-28.03,18.21,-9.69,20.56,-7.94,-9.82,-62.62,-6.12,36.76,30.79,96.25,-12.62,-32.03,79.65,70.5,35.91,-15.9,-44.21,-27.79,0.0,24.32,3.44,6.11,2.15,-0.63,2.31,15.43,18.02,-25.48,-14.79,-69.48,11.76,12.77,6.98,36.69,-18.83,16.08,15.56,25.21,3.49,4.47,5.8,14.67,-10.77,-5.74,16.12,42.26,6.75,-19.12,9.52,2.03,-8.27,-10.84,41.27,17.47,13.4,-18.94,-18.46,-11.81,5.76,2.87,-17.93,-22.32,13.32,0.85,-16.64,5.41
ICICIBANK.NS,1,898,-10.93,1.9,12.75,44.06,-46.19,14.57,25.54,-4.05,-63.07,-6.54,29.54,27.39,24.07,-7.17,-24.62,26.05,37.75,2.52,-8.01,-6.5,-14.73,0.0,22.16,9.75,0.42,0.38,0.0,0.0,4.04,14.13,2.77,-12.58,-64.65,0.0,6.75,4.44,0.0,-6.54,20.9,19.4,24.07,0.0,0.37,2.16,0.0,0.83,-13.85,16.4,7.62,1.55,-13.26,-0.14,11.21,-9.34,0.86,8.45,15.1,-0.43,-5.71,-4.54,-5.21,-1.23,-7.87,0.0,-10.05,4.25,5.89,-2.06,0.0
ICICIBANK.NS,1,899,77.38,77.18,-19.96,82.0,-31.27,15.8,-20.87,-0.9,-44.94,1.37,41.43,66.86,42.69,-8.99,-24.26,66.7,66.27,65.85,-5.57,-33.98,-47.39,0.0,3.34,10.7,3.03,0.91,-3.21,5.97,10.93,14.76,-20.89,-15.52,-51.83,18.4,14.46,17.86,21.1,-15.98,18.72,37.71,0.2,1.9,4.08,2.81,17.59,-6.41,-6.63,21.22,36.24,4.58,-17.62,6.26,-2.04,-7.02,-1.54,29.41,24.59,42.04,-8.22,-9.4,-11.47,5.71,-5.84,-18.4,-36.5,10.46,9.27,-10.7,-6.42
ICICIBANK.NS,1,900,-72.19,-9.48,-9.22,22.99,-72.48,7.2,-11.52,-6.59,-75.79,-10.71,26.93,24.5,17.09,6.48,-17.36,11.92,48.36,-11.18,-2.19,-5.51,-34.56,0.0,3.35,14.04,0.85,0.92,0.0,0.0,-3.22,6.22,-14.39,-18.09,-75.2,0.0,6.08,3.45,0.0,-10.71,18.62,17.91,17.09,0.0,0.87,2.06,0.0,15.96,-5.13,5.95,7.78,3.89,-15.66,7.31,7.85,-11.61,3.29,-1.56,27.63,-21.83,-8.46,-5.51,-10.85,4.46,0.46,0.0,-26.6,8.78,6.36,0.0,0.0
ICICIBANK.NS,2,901,37.76,72.05,-26.19,10.83,-2.12,17.8,-7.23,-2.04,-25.89,0.49,8.24,-2.66,57.59,5.56,-24.11,38.75,-5.83,37.68,-3.14,-16.23,-11.01,4.83,-3.03,-4.9,9.05,1.63,5.27,5.49,-0.38,10.58,-9.12,-2.36,-31.77,6.95,0.92,3.8,46.62,-8.56,6.62,-4.84,4.07,2.74,0.59,-1.45,3.28,3.96,-15.93,2.42,4.16,3.34,-6.24,10.66,1.15,-1.73,-3.73,22.42,-10.62,32.52,-8.53,-8.49,-10.77,2.02,4.44,-5.79,3.24,1.83,1.39,-2.84,-3.4
ICICIBANK.NS,2,902,-8.97,13.15,-20.06,5.83,-4.91,9.48,-3.74,6.75,-13.77,-1.07,-1.64,-2.38,-5.71,0.87,-9.61,7.88,2.78,3.58,-6.59,-5.86,13.79,5.59,-6.63,8.35,1.48,0.0,3.09,0.28,0.36,3.68,0.0,-1.75,-15.33,1.28,0.0,0.83,0.0,-2.32,-1.64,-1.69,-5.38,0.0,0.0,-1.52,-0.35,2.63,-8.07,4.35,5.61,0.0,0.0,0.71,0.0,-1.71,-1.67,2.66,-2.68,-0.15,-6.59,-4.39,9.49,1.83,0.0,-0.04,-1.19,1.88,0.0,-1.5,5.18
ICICIBANK.NS,2,903,-17.42,29.47,-1.11,-7.09,-30.58,10.63,-13.27,-0.41,-25.98,2.73,8.2,-5.75,9.27,-5.03,-4.23,7.79,9.25,19.96,10.03,-8.18,-21.44,5.67,-6.88,5.15,-0.16,-1.57,-4.7,0.0,2.08,6.36,-2.26,-5.29,-27.37,3.07,1.54,1.17,10.79,-0.33,3.11,-5.69,0.0,0.0,3.35,-1.22,-1.38,-3.25,-3.93,4.85,9.16,0.0,-0.63,1.57,-3.67,-1.85,0.32,1.21,3.9,16.23,-1.26,-4.36,-7.39,1.64,8.55,-4.06,-10.98,1.54,2.66,0.07,-4.7
ICICIBANK.NS,2,904,-8.54,69.21,-19.51,55.14,-56.71,35.18,-9.98,-3.86,-83.27,16.39,127.6,41.88,86.27,-12.41,-54.51,111.78,82.35,22.79,-13.64,-46.3,-23.82,-1.27,3.57,-2.42,4.65,3.0,-3.89,19.58,3.95,32.92,-9.56,-17.61,-84.62,28.88,28.85,5.99,29.38,-13.88,37.77,28.41,15.02,4.85,28.22,4.25,25.17,-2.97,-21.92,19.13,88.24,6.5,-25.46,22.85,-1.05,-15.25,-21.84,44.71,-2.1,6.4,-18.5,-16.18,-12.0,10.5,-2.36,-29.07,-21.25,4.44,8.53,-9.68,9.93
ICICIBANK.NS,2,905,-14.85,41.89,-39.04,1.51,-3.01,20.56,-15.43,-13.29,-55.04,4.02,33.17,33.67,96.25,-12.87,-31.92,78.8,79.45,29.85,-20.5,-51.02,-38.74,0.0,24.32,4.66,6.76,2.15,-3.26,2.31,15.43,18.02,-29.68,-19.02,-63.52,26.44,12.77,9.32,36.69,-20.09,14.95,16.13,25.21,2.96,2.73,5.29,14.67,-10.77,-7.27,16.12,45.24,8.12,-20.88,9.52,2.03,-9.68,-7.2,40.61,21.1,8.57,-23.37,-25.13,-11.81,4.84,2.87,-21.37,-28.19,14.08,0.85,-16.79,-3.27
ICICIBANK.NS,2,906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
